





19.29	1.3	207.803745101 8.08343339048 -2.89774052003e-05 0.000864267694286 
19.295	1.3	207.809731761 8.32523635213 -2.89944805009e-05 0.00092661041551 
19.3	1.3	207.818393866 8.37468287252 -2.90391509635e-05 0.00100312000982 
19.305	1.3	207.829160575 8.22973545224 -2.91378116126e-05 0.00109176259332 
19.31	1.3	207.841246538 7.89368783396 -2.93167702076e-05 0.00119016892798 
19.315	1.3	207.853730142 7.37509052506 -2.95984413761e-05 0.00129569874332 
19.32	1.3	207.865641084 6.68752930716 -2.99978147906e-05 0.0014055126651 
19.325	1.3	207.876053653 5.84926242087 -3.05196106177e-05 0.00151664978443 
19.33	1.3	207.884181223 4.88272641077 -3.1156468734e-05 0.00162610873279 
19.335	1.3	207.889452744 3.81392445594 -3.18884079086e-05 0.00173093001983 
19.34	1.3	207.891564029 2.67171436756 -3.26836500116e-05 0.00182827734425 
19.345	1.3	207.890506682 1.48701662924 -3.35007586279e-05 0.00191551560804 
19.35	1.3	207.886564745 0.291964756341 -3.42918984925e-05 0.00199028345274 
19.355	1.3	207.880276991 -0.880978207963 -3.50068948392e-05 0.00205055828881 
19.36	1.3	207.872377532 -1.99991246765 -3.55976841525e-05 0.00209471200373 
19.365	1.3	207.863717982 -3.03437922539 -3.6022705316e-05 0.00212155580027 
19.37	1.3	207.855173401 -3.95619904375 -3.62507780025e-05 0.00213037292758 
19.375	1.3	207.847549361 -4.74024823654 -3.62640651299e-05 0.00212093840986 
19.38	1.3	207.841500938 -5.36515220075 -3.60598119051e-05 0.0020935252407 
19.385	1.3	207.837464463 -5.81387627549 -3.56506772919e-05 0.00204889688547 
19.39	1.3	207.835614572 -6.07419825699 -3.50636180556e-05 0.00198828630658 
19.395	1.3	207.835854801 -6.13904884023 -3.43374393637e-05 0.00191336209085 
19.4	1.3	207.83783556 -6.00671007375 -3.35192645187e-05 0.00182618260382 
19.405	1.3	207.840998854 -5.68086614199 -3.26602869177e-05 0.00172913941904 
19.41	1.3	207.844650717 -5.17050423299 -3.18112437867e-05 0.00162489156194 
19.415	1.3	207.848047074 -4.48966805478 -3.10180779521e-05 0.00151629235903 
19.42	1.3	207.850481704 -3.65707079302 -3.03182258957e-05 0.0014063108928 
19.425	1.3	207.851373086 -2.69557834689 -2.97378995006e-05 0.00129795022013 
19.43	1.3	207.850337321 -1.63157768104 -2.92906198347e-05 0.00119416461206 
19.435	1.3	207.847234757 -0.494248155252 -2.89771200634e-05 0.00109777811098 
19.44	1.3	207.84219111 0.685243458515 -2.87865856687e-05 0.00101140667414 
19.445	1.3	207.83559079 1.87460183056 -2.86990587901e-05 0.000937386077983 
19.45	1.3	207.828037301 3.04129185562 -2.86887082917e-05 0.000877707599967 
19.455	1.3	207.820289301 4.15343304131 -2.87275772405e-05 0.000833963276576 
19.46	1.3	207.813181509 5.18067555003 -2.8789375557e-05 0.000807302263718 
19.465	1.3	207.807532995 6.09503396999 -2.88528854407e-05 0.000798399512021 
19.47	1.3	207.804054374 6.87165663802 -2.89045926893e-05 0.000807437621441 
19.475	1.3	207.803268769 7.48950980197 -2.89402494268e-05 0.000834102369715 
19.48	1.3	207.805450376 7.93195781965 -2.89651972659e-05 0.000877592029676 
19.485	1.3	207.810587013 8.18722344527 -2.89934202456e-05 0.00093664020995 
19.49	1.3	207.818376145 8.24871483515 -2.9045444744e-05 0.00100955158209 
19.495	1.3	207.828252173 8.11520951991 -2.91453379192e-05 0.00109424950639 
19.5	1.3	207.839439112 7.79088938006 -2.93171589509e-05 0.00118833424123 
19.505	1.3	207.851027899 7.28522470088 -2.95812819863e-05 0.00128915012664 
19.51	1.3	207.862069278 6.61270982432 -2.99510282984e-05 0.00139385988261 
19.515	1.3	207.871667703 5.79245743909 -3.04300103431e-05 0.00149952395899 
19.52	1.3	207.879070073 4.84766259474 -3.1010511163e-05 0.00160318272469 
19.525	1.3	207.883741139 3.80495186534 -3.16731099853e-05 0.0017019391961 
19.53	1.3	207.885412966 2.69363634198 -3.23876246352e-05 0.00179303998302 
19.535	1.3	207.884105025 1.5448896364 -3.31152930186e-05 0.00187395217537 
19.54	1.3	207.880116621 0.390874685107 -3.38119793345e-05 0.00194243400719 
19.545	1.3	207.873988648 -0.736155802479 -3.44320767339e-05 0.00199659731258 
19.55	1.3	207.866439073 -1.80476012293 -3.49326985078e-05 0.00203496002238 
19.555	1.3	207.858283244 -2.78518445245 -3.52777172681e-05 0.00205648724055 
19.56	1.3	207.850345014 -3.65019147998 -3.54412263754e-05 0.00206061976411 
19.565	1.3	207.84336644 -4.37581819432 -3.54100549141e-05 0.00204728926668 
19.57	1.3	207.837930024 -4.94204204697 -3.51850681965e-05 0.0020169197402 
19.575	1.3	207.834401129 -5.33333722432 -3.47811159289e-05 0.00197041517117 
19.58	1.3	207.832893562 -5.53910568935 -3.42256335518e-05 0.00190913380552 
19.585	1.3	207.833265404 -5.55397085623 -3.35560465312e-05 0.00183484972185 
19.59	1.3	207.835145973 -5.37792548612 -3.28162568755e-05 0.00174970277637 
19.595	1.3	207.83798721 -5.01632936731 -3.20525888906e-05 0.00165613830302 
19.6	1.3	207.841134944 -4.47975664985 -3.1309625274e-05 0.00155683823497 
19.605	1.3	207.843913855 -3.78369671879 -3.0626373856e-05 0.00145464555264 
19.61	1.3	207.845712635 -2.94811699229 -3.00331623607e-05 0.00135248415604 
19.615	1.3	207.846060094 -1.99690001537 -2.95495715052e-05 0.00125327639614 
19.62	1.3	207.844686508 -0.957170975523 -2.9183598681e-05 0.00115986057481 
19.625	1.3	207.84156075 0.141465304434 -2.89321058935e-05 0.00107491073378 
19.63	1.3	207.836897937 1.26775657948 -2.87824607711e-05 0.00100086099624 
19.635	1.3	207.831139783 2.3896807249 -2.87151485025e-05 0.000939836600021 
19.64	1.3	207.82490892 3.4753443377 -2.87070288458e-05 0.000893593575742 
19.645	1.3	207.818939612 4.49387776612 -2.87348430177e-05 0.000863468779024 
19.65	1.3	207.813995167 5.41630160291 -2.87785517487e-05 0.0008503416899 
19.655	1.3	207.810781109 6.21634118058 -2.88241092736e-05 0.000854609060199 
19.66	1.3	207.809861124 6.87116674338 -2.88653439757e-05 0.00087617312861 
19.665	1.3	207.811587224 7.36203864486 -2.89047207506e-05 0.000914443741562 
19.67	1.3	207.816053765 7.67483998103 -2.89528929397e-05 0.000968354332937 
19.675	1.3	207.823078277 7.8004812834 -2.90270951122e-05 0.00103639133118 
19.68	1.3	207.832212116 7.73516530822 -2.91485657798e-05 0.00111663619167 
19.685	1.3	207.842782226 7.48050389011 -2.93393073147e-05 0.00120681890326 
19.69	1.3	207.853957533 7.04348258587 -2.96185734348e-05 0.00130438149617 
19.695	1.3	207.864832022 6.43627348932 -2.99995105246e-05 0.00140654979517 
19.7	1.3	207.874517685 5.67590061635 -3.04863675949e-05 0.00151041142402 
19.705	1.3	207.882236097 4.78376695063 -3.10726301007e-05 0.00161299788071 
19.71	1.3	207.887396943 3.78505640131 -3.1740329923e-05 0.00171136837844 
19.715	1.3	207.889657051 2.70802759182 -3.24606526857e-05 0.0018026930863 
19.72	1.3	207.888953436 1.5832196063 -3.31958176129e-05 0.00188433341172 
19.725	1.3	207.885504862 0.44259216019 -3.39020596335e-05 0.00195391704696 
19.73	1.3	207.879783398 -0.68137513276 -3.45334164783e-05 0.00200940564875 
19.735	1.3	207.872460412 -1.7565990389 -3.50459306493e-05 0.00204915323142 
19.74	1.3	207.864330752 -2.75229875977 -3.54018246244e-05 0.00207195362105 
19.745	1.3	207.856223989 -3.6398663375 -3.55732033434e-05 0.00207707563096 
19.75	1.3	207.848914018 -4.39367728725 -3.55448830489e-05 0.00206428496902 
19.755	1.3	207.843035241 -4.99181873303 -3.53160343358e-05 0.00203385225982 
19.76	1.3	207.839014542 -5.41671463082 -3.49004497877e-05 0.00198654694946 
19.765	1.3	207.837028504 -5.6556306945 -3.43253931025e-05 0.00192361724852 
19.77	1.3	207.836989888 -5.70104452794 -3.36291395265e-05 0.00184675665041 
19.775	1.3	207.83856379 -5.55087018791 -3.28574585115e-05 0.00175805792518 
19.78	1.3	207.841213643 -5.20853051552 -3.2059406022e-05 0.0016599558315 
19.785	1.3	207.84427152 -4.68287470003 -3.12828711998e-05 0.00155516010274 
19.79	1.3	207.84702287 -3.98794323284 -3.05703482762e-05 0.00144658053372 
19.795	1.3	207.848797043 -3.14258662753 -2.99553787323e-05 0.00133724622411 
19.8	1.3	207.849053741 -2.16994840369 -2.94600335195e-05 0.00123022120978 
19.805	1.3	207.847453839 -1.09682722491 -2.90936884045e-05 0.00112851882856 
19.81	1.3	207.843906842 0.0470638953324 -2.88532007529e-05 0.00103501721649 
19.815	1.3	207.838590804 1.22992072735 -2.87244407516e-05 0.000952378312222 
19.82	1.3	207.831940632 2.41873020329 -2.86849805527e-05 0.000882972656797 
19.825	1.3	207.824605968 3.58018764939 -2.87076169939e-05 0.000828812117484 
19.83	1.3	207.817384266 4.68162389601 -2.87643135701e-05 0.000791492444394 
19.835	1.3	207.811135358 5.69191689227 -2.88301027535e-05 0.000772147287545 
19.84	1.3	207.806685431 6.58236300205 -2.88864942854e-05 0.000771414980091 
19.845	1.3	207.804732363 7.32748433325 -2.8923989497e-05 0.000789419033945 
19.85	1.3	207.80576264 7.90574981654 -2.89434020789e-05 0.000825762912225 
19.855	1.3	207.809988428 8.30018986567 -2.89558193733e-05 0.000879539245463 
19.86	1.3	207.817313291 8.49888710776 -2.89811940935e-05 0.000949353264553 
19.865	1.3	207.827331582 8.49532880637 -2.90457154095e-05 0.0010333598353 
19.87	1.3	207.839360697 8.28860991194 -2.91782524728e-05 0.0011293131061 
19.875	1.3	207.852503724 7.88348009092 -2.94062753389e-05 0.00123462743446 
19.88	1.3	207.865736889 7.29023241277 -2.97517262463e-05 0.0013464479425 
19.885	1.3	207.878011148 6.52443554902 -3.02273284714e-05 0.00146172877755 
19.89	1.3	207.88835694 5.60651674089 -3.08337779061e-05 0.00157731692801 
19.895	1.3	207.895981873 4.5612071356 -3.15581710971e-05 0.00169003927567 
19.9	1.3	207.900350199 3.41686478928 -3.2373890672e-05 0.00179679045935 
19.905	1.3	207.901234449 2.20469450936 -3.32420094374e-05 0.00189461908955 
19.91	1.3	207.898735205 0.957887056651 -3.41141064868e-05 0.00198080988985 
19.915	1.3	207.893266418 -0.289298380768 -3.49362317475e-05 0.0020529594518 
19.92	1.3	207.885507509 -1.50248279124 -3.56536258258e-05 0.00210904346917 
19.925	1.3	207.876328105 -2.64812020061 -3.62157151781e-05 0.00214747356254 
19.93	1.3	207.866694023 -3.69442915869 -3.65808673671e-05 0.00216714210404 
19.935	1.3	207.857563068 -4.61227683785 -3.67204093212e-05 0.00216745379574 
19.94	1.3	207.849782594 -5.37599147879 -3.66214827229e-05 0.00214834312816 
19.945	1.3	207.844000537 -5.96408119791 -3.62884283285e-05 0.0021102772402 
19.95	1.3	207.840598769 -6.35983870837 -3.57425428094e-05 0.00205424410214 
19.955	1.3	207.839656154 -6.55181524496 -3.50202205853e-05 0.00198172634013 
19.96	1.3	207.840946379 -6.53414982141 -3.41696635728e-05 0.00189466140831 
19.965	1.3	207.843970449 -6.30674393547 -3.32464937726e-05 0.00179538917884 
19.97	1.3	207.848019691 -5.87527656217 -3.23087205985e-05 0.00168658835887 
19.975	1.3	207.85226326 -5.2510580471 -3.14115839537e-05 0.00157120345251 
19.98	1.3	207.855849588 -4.45072681271 -3.06028055956e-05 0.00145236424611 
19.985	1.3	207.858009645 -3.49579741357 -2.99187344272e-05 0.00133330001162 
19.99	1.3	207.858151065 -2.41207252048 -2.93817712858e-05 0.00121725078347 
19.995	1.3	207.855933013 -1.22893580322 -2.89993186827e-05 0.00110737816112 
20	1.3	207.851312082 0.0214542471553 -2.87643334616e-05 0.00100667811686 






24	1.4	234.760514455 19.3346502065 -4.41513606259e-05 0.000237023719133 
24.005	1.4	234.81296207 18.0862225982 -4.22540782528e-05 0.00047033579637 
24.01	1.4	234.861957416 16.5792870446 -4.07736375311e-05 0.00071247625478 
24.015	1.4	234.904647346 14.8571313864 -3.98250870279e-05 0.000958748796245 
24.02	1.4	234.938985644 12.9654480969 -3.94793973121e-05 0.00120467840052 
24.025	1.4	234.963818099 10.9509860455 -3.97617023873e-05 0.00144610112324 
24.03	1.4	234.978862224 8.86024911191 -4.06532428619e-05 0.00167923922774 
24.035	1.4	234.98462067 6.738284433 -4.20964250586e-05 0.00190076006389 
24.04	1.4	234.982246894 4.62759462739 -4.40022146452e-05 0.00210781768435 
24.045	1.4	234.97335659 2.56720072561 -4.62589666772e-05 0.00229807680001 
24.05	1.4	234.959823924 0.591873455679 -4.87417758491e-05 0.00246971930066 
24.055	1.4	234.943598528 -1.26845744715 -5.13215252865e-05 0.00262143417645 
24.06	1.4	234.926538496 -2.98911069569 -5.38729761263e-05 0.00275239224308 
24.065	1.4	234.910277452 -4.55087820658 -5.62814446336e-05 0.00286220757853 
24.07	1.4	234.896146671 -5.94007159632 -5.84478317559e-05 0.00295088799671 
24.075	1.4	234.885126576 -7.14839647184 -6.02919401718e-05 0.00301877720305 
24.08	1.4	234.8778196 -8.17266450987 -6.17541334137e-05 0.00306649148268 
24.085	1.4	234.874466758 -9.01435652927 -6.27955039041e-05 0.00309485385496 
24.09	1.4	234.874992402 -9.67905329091 -6.33968113941e-05 0.00310482858666 
24.095	1.4	234.879056083 -10.1757556229 -6.35565061207e-05 0.00309745881274 
24.1	1.4	234.8861244 -10.5161195681 -6.32881790387e-05 0.00307380976107 
24.105	1.4	234.895553169 -10.7136364859 -6.26177835302e-05 0.00303491973229 
24.11	1.4	234.906651858 -10.7827917511 -6.15809262303e-05 0.00298176059214 
24.115	1.4	234.918738553 -10.7382385558 -6.02204531581e-05 0.00291520908428 
24.12	1.4	234.931188044 -10.594023835 -5.85844778981e-05 0.00283602979578 
24.125	1.4	234.943451993 -10.3629007064 -5.6724900962e-05 0.00274487012077 
24.13	1.4	234.955061196 -10.0557581218 -5.46963831073e-05 0.00264226708423 
24.135	1.4	234.965629424 -9.68119220369 -5.25556850917e-05 0.00252866541588 
24.14	1.4	234.974844443 -9.24523569497 -5.03612472486e-05 0.00240444581765 
24.145	1.4	234.982446907 -8.75125280731 -4.81728504832e-05 0.00226996195542 
24.15	1.4	234.988219526 -8.19999851052 -4.60512006733e-05 0.00212558433621 
24.155	1.4	234.991978835 -7.58983455924 -4.40572970154e-05 0.00197174891337 
24.16	1.4	234.993560294 -6.91708683298 -4.22514660805e-05 0.00180900801249 
24.165	1.4	234.992812077 -6.17652415105 -4.06919734481e-05 0.00163808100144 
24.17	1.4	234.989591643 -5.36193579404 -3.94331570243e-05 0.00145990204832 
24.175	1.4	234.983750793 -4.46678165543 -3.8523049841e-05 0.00127566233149 
24.18	1.4	234.975127226 -3.48488889711 -3.80005112986e-05 0.00108684419262 
24.185	1.4	234.963554003 -2.41116841244 -3.78919781133e-05 0.000895244959042 
24.19	1.4	234.948874953 -1.24232327649 -3.82080504793e-05 0.000702988492629 
24.195	1.4	234.930973812 0.0224779147342 -3.89402321237e-05 0.000512522945848 
24.2	1.4	234.909826327 1.38098989725 -4.00582365572e-05 0.00032660370651 
24.205	1.4	234.885557027 2.82736794874 -4.15083198454e-05 0.00014826106873 
24.21	1.4	234.858494031 4.35175794698 -4.32130894865e-05 -1.9247243392e-05 
24.215	1.4	234.829226927 5.94002226709 -4.50731766027e-05 -0.000172497974282 
24.22	1.4	234.79864883 7.57361960527 -4.6971029185e-05 -0.000307977353429 
24.225	1.4	234.767968804 9.22965331472 -4.87768972961e-05 -0.000422167387788 
24.23	1.4	234.738704525 10.8810984367 -5.03568726761e-05 -0.000511641107654 
24.235	1.4	234.712647318 12.4972104823 -5.1582629302e-05 -0.000573164039968 
24.24	1.4	234.691784553 14.0441128292 -5.23422854601e-05 -0.000603798869781 
24.245	1.4	234.678189302 15.4855521125 -5.25516047067e-05 -0.000601010031488 
24.25	1.4	234.673883173 16.7838042842 -5.21646003189e-05 -0.000562764854274 
24.255	1.4	234.680666142 17.9007065565 -5.11825114425e-05 -0.000487627875194 
24.26	1.4	234.699927884 18.7987860238 -4.96600974624e-05 -0.0003748450265 
24.265	1.4	234.732460125 19.442451144 -4.77082699111e-05 -0.000224414587166 
24.27	1.4	234.778278316 19.7992078428 -4.54922531417e-05 -3.71420611388e-05 
24.275	1.4	234.836480432 19.8408611906 -4.32247616996e-05 0.000185323502589 
24.28	1.4	234.905180252 19.5446612855 -4.11541087179e-05 0.000440473818894 
24.285	1.4	234.981524594 18.8943513716 -3.95476617175e-05 0.000724947893185 
24.29	1.4	235.061797717 17.8810772441 -3.86715709418e-05 0.00103456180808 
24.295	1.4	235.141623995 16.5041207988 -3.87681680882e-05 0.00136436220578 
24.3	1.4	235.216256996 14.7714258175 -4.00328197774e-05 0.00170870323612 
24.305	1.4	235.280929186 12.6998909566 -4.25922661873e-05 0.00206134602549 
24.31	1.4	235.331243277 10.3154143636 -4.64865487092e-05 0.00241557897633 
24.315	1.4	235.363572197 7.65268301107 -5.16565065457e-05 0.00276435645681 
24.32	1.4	235.375422422 4.75470849539 -5.79384903286e-05 0.00310045271905 
24.325	1.4	235.365731419 1.67211846037 -6.50674272136e-05 0.00341662723079 
24.33	1.4	235.335069708 -1.53777965292 -7.26887125591e-05 0.00370579706323 
24.335	1.4	235.285708889 -4.81214060785 -8.03786295722e-05 0.00396121159162 
24.34	1.4	235.221539293 -8.0839030387 -8.76721846661e-05 0.00417662456349 
24.345	1.4	235.14784222 -11.283260959 -9.40964882977e-05 0.00434645859319 
24.35	1.4	235.0709186 -14.3392541588 -9.92071762044e-05 0.00446595734774 
24.355	1.4	234.997592196 -17.1814450012 -0.000102624912671 0.0045313210784 
24.36	1.4	234.934630932 -19.7416474753 -0.000104068807565 0.00453982167793 
24.365	1.4	234.888132859 -21.9556717055 -0.000103383654165 0.00448989406653 
24.37	1.4	234.862931469 -23.7650433253 -0.000100558273069 0.00438120137529 
24.375	1.4	234.862088592 -25.1186532224 -9.57329138182e-05 0.004214672062 
24.38	1.4	234.886527756 -25.9742880894 -8.91945561539e-05 0.00399250773534 
24.385	1.4	234.934841789 -26.2999890246 -8.13599737219e-05 0.00371816107419 
24.39	1.4	235.003308315 -26.0751855234 -7.27474950522e-05 0.00339628381658 
24.395	1.4	235.086126744 -25.2915542025 -6.39394363143e-05 0.00303264537514 
24.4	1.4	235.17585694 -23.9535586574 -5.55380799445e-05 0.00263402324716 
24.405	1.4	235.264026108 -22.0786384635 -4.81187408334e-05 0.00220806704584 
24.41	1.4	235.341857824 -19.697029544 -4.21838349676e-05 0.0017631386951 
24.415	1.4	235.401055317 -16.8512152116 -3.81219025091e-05 0.0013081320926 
24.42	1.4	235.434570363 -13.5950253978 -3.61752314979e-05 0.000852276319031 
24.425	1.4	235.437293601 -9.992417987 -3.64190947541e-05 0.000404927200584 
24.43	1.4	235.406593518 -6.11598901448 -3.87546737537e-05 -2.46473502806e-05 
24.435	1.4	235.342642811 -2.04526782645 -4.29165635535e-05 -0.000427482357837 
24.44	1.4	235.248503143 2.13514351963 -4.84944547684e-05 -0.000795125124702 
24.445	1.4	235.129955519 6.33752902551 -5.49673043226e-05 -0.00111983294496 
24.45	1.4	234.995079381 10.4730631204 -6.17471532355e-05 -0.00139475363067 
24.455	1.4	234.85361548 14.4538163868 -6.82288403575e-05 -0.00161408394626 
24.46	1.4	234.716168435 18.194726021 -7.38412955113e-05 -0.00177320190276 
24.465	1.4	234.59331703 21.6155001618 -7.80959402889e-05 -0.00186876984096 
24.47	1.4	234.494716115 24.6424284617 -8.06279974262e-05 -0.00189880624626 
24.475	1.4	234.428271921 27.2100706236 -8.12271651246e-05 -0.00186272520372 
24.48	1.4	234.399454354 29.2627912867 -7.98550556398e-05 -0.00176134326925 
24.485	1.4	234.410808199 30.756104799 -7.66479473347e-05 -0.00159685427976 
24.49	1.4	234.461719588 31.6577895126 -7.19046842472e-05 -0.00137277323425 
24.495	1.4	234.548460588 31.9487296908 -6.60608586375e-05 -0.00109385089297 
24.5	1.4	234.664499581 31.6234444795 -5.96515882286e-05 -0.000765961204408 
24.505	1.4	234.801048458 30.690269781 -5.32661361456e-05 -0.000395964110083 
24.51	1.4	234.947799381 29.1711694203 -4.74982703768e-05 8.45325674081e-06 
24.515	1.4	235.093788475 27.1011676224 -4.28965932233e-05 0.000438953461385 
24.52	1.4	235.228312422 24.5274138844 -3.99190547619e-05 0.000886739702459 
24.525	1.4	235.341808578 21.5079107284 -3.88954618553e-05 0.00134275622478 
24.53	1.4	235.42661041 18.1099525465 -4.00010242071e-05 0.00179789318883 
24.535	1.4	235.477520756 14.4083381962 -4.32429520492e-05 0.00224319065291 
24.54	1.4	235.492168002 10.4834292568 -4.84609640477e-05 0.002670036194 
24.545	1.4	235.471116406 6.41912676562 -5.53413673768e-05 0.00307035079777 
24.55	1.4	235.41772159 2.30083415961 -6.34432122957e-05 0.00343675801185 
24.555	1.4	235.337753648 -1.78653441588 -7.22340145877e-05 0.00376273196697 
24.56	1.4	235.238831599 -5.76045263993 -8.11317960556e-05 0.00404272069189 
24.565	1.4	235.129726701 -9.542550766 -8.9549787949e-05 0.00427224211391 
24.57	1.4	235.01960077 -13.0602281974 -9.69400809857e-05 0.00444795117065 
24.575	1.4	234.917239967 -16.2480909926 -0.00010283275333 0.00456767748956 
24.58	1.4	234.830347187 -19.0491986667 -0.000106867532883 0.00463043404466 
24.585	1.4	234.76496015 -21.4161056436 -0.000108815819877 0.00463639802135 
24.59	1.4	234.725044925 -23.3116819935 -0.000108591832408 0.0045868657799 
24.595	1.4	234.712284293 -24.7096965682 -0.000106252616548 0.00448418431183 
24.6	1.4	234.726064445 -25.5951453127 -0.000101987572513 0.00433166195158 
24.605	1.4	234.763650734 -25.9643091944 -9.60989256991e-05 0.00413346136219 
24.61	1.4	234.820526864 -25.8245318185 -8.89751797409e-05 0.00389447799899 
24.615	1.4	234.890860455 -25.19371699 -8.10599988312e-05 0.0036202073966 
24.62	1.4	234.968048209 -24.0995580544 -7.28191514325e-05 0.00331660473149 
24.625	1.4	235.045285717 -22.5785226257 -6.47081018226e-05 0.00298994019658 
24.63	1.4	235.116113336 -20.6746285314 -5.71425918549e-05 0.00264665376807 
24.635	1.4	235.174900965 -18.4380572882 -5.04741613587e-05 0.00229321293544 
24.64	1.4	235.217233853 -15.92365857 -4.49720404283e-05 0.00193597688445 
24.645	1.4	235.240167663 -13.1894023963 -4.08122373311e-05 0.00158107044645 
24.65	1.4	235.242341766 -10.2948354273 -3.80740001962e-05 0.00123427083463 
24.655	1.4	235.223957088 -7.29959363981 -3.67432272348e-05 0.000900909768101 
24.66	1.4	235.18663341 -4.26201605828 -3.67218976584e-05 0.00058579304724 
24.665	1.4	235.133170989 -1.23789373518 -3.7842223481e-05 0.000293139006016 
24.67	1.4	235.067245162 1.72062273427 -3.98839932699e-05 2.65365594942e-05 
24.675	1.4	234.993066014 4.56594283809 -4.25935044272e-05 -0.000211077174252 
