0.654	367.632423378 3.91092813506 8.85838306538e-07 -0.000406411271463 
0.106	38.1635704347 -0.0857882912002 -1.80272308967e-05 -2.8000597317e-06 
0.655	368.06984446 3.94446595593 7.37941280596e-07 -0.000406801416046 
0.107	38.7503063588 -0.0861675676056 -1.80332737691e-05 -2.90490157145e-06 
0.656	368.536562969 3.97881943742 5.73833877407e-07 -0.00040717992288 
0.108	39.3626270487 -0.0862972399462 -1.80349004864e-05 -3.01276181343e-06 
0.657	369.07498509 4.00747206322 4.04021846811e-07 -0.000407545014536 
0.109	39.9555492667 -0.0865045085954 -1.80436583558e-05 -3.12350949969e-06 
0.658	369.69331746 4.03179190051 2.45071616549e-07 -0.000407895691013 
0.11	40.4903529953 -0.0870988338677 -1.80698598435e-05 -3.2370283372e-06 
0.659	370.389239459 4.06178717378 1.11903848879e-07 -0.000408229623929 
0.111	40.9449256236 -0.0882767060169 -1.81205739572e-05 -3.35327065448e-06 
0.66	371.146057957 4.09101094556 6.10695238972e-09 -0.000408548679473 
0.112	41.3195277974 -0.0900674962419 -1.81989234816e-05 -3.47229008989e-06 
0.661	371.908389847 4.114919311 -7.42967328686e-08 -0.000408852731365 
