1.4334483550680321e+02,1.2282044425744628e+02,-8.7069271353985709e+00,2.5419621081916763e+00,1.3339612421938396e+05,3.0026057328281197e+04,7.5943218753881264e+09,7.6253164385155239e+09,2.2681246732900706e+00,-1.8423439647764245e-01
2.7893205735582550e+05,4.1709533093985391e+05,9.0224971262080632e+06,5.4251910918736213e+05,2.9370574851902125e+13,4.0418623222700750e+14,4.1867280785278014e+22,4.8818551980065588e+22,5.1669134432829628e+06,1.8929579556326775e-01
