1.4334483550680321e+02,1.2282044425744628e+02,-8.7069271353985709e+00,2.5419621081916763e+00,1.3339612421938396e+05,7.5943218753881264e+09,-1.8423439647764245e-01,9.5568502633327004e+00,1.1071381951664945e+01
1.4334483550680321e+02,1.2282044425744628e+02,-8.7069271353985709e+00,2.5419621081916763e+00,1.3339612421938396e+05,7.5943218753881264e+09,-1.8423439647764245e-01,9.5568502633327004e+00,1.1071381951664945e+01
